rating,review
__label__3 ,måske her jeg kan få oplyst hvordan jeg kommer ind og betaler min regningefter det nye systemnår jeg ikke har mobiltelefonog dermed ikke kan få tilsendt sms koder. jeg har ringet til ferratum og fik at vide at jeg skulle kontakte min bankdet har jeg gjortog de sagde jeg skulle ringe til ferratumnår jeg så ringer ferratum opså kan jeg sidde i 5 minutter og venteog så siger telefonen bare dut dutog jeg kan starte forfra igenender med at de må sende min opgørelse til incasso (hvis jeg ikke bare skulle betale pengene ind til en advokatfor at få lov til at betale.. for jeg orker ikke at skulle have rykkere og incassogebyrer fordi jeg ikke kan betale efter deres nye betalingssystem
__label__2 ,der har været så mange problemer og det er stadig ikke løst fordi der kun sidder 1 der kan løse alle problemerne
__label__4 ,det okay hurtig
__label__5 ,super kundeservice. nemt og hurtigt
__label__5 ,dejlig og nemt.
__label__5 ,det gik som smurtog wupti var pengene sat indse det kan man da kalde hurtig service. tak. mvh. tina
__label__5 ,jeg er godt til freds og glad for at i ville hjælpe mig
__label__5 ,kredit hurtigt og nemt sådan skulle altid være
__label__4 ,jeg fik en gid oplevelse og har givet 4 stj erner
__label__5 ,det er hurtig service og ikke timelange ansøgninger.
__label__5 ,rigtig flot!
__label__5 ,søde og hurtig udbetaling :) ringede dagen efter for at spørger om jeg havde nogen sprøgsmål og begyndte at forklare mange gode fordele 
__label__5 ,fantastisk uden lige!
__label__5 ,super dejligt
__label__5 ,hurtigt svar lige ud af landevej at låne her
__label__5 ,er yderst tilfreds med jer. rigtig god service 
__label__5 ,super hurtigt og smart!. de kunne hjælpe da alle andre ikke kunne. 
__label__4 ,jeg er fuldt ud tilfredshar fået den hjælp jeg virkelig havde brug for vil gerne give min anbefaling til ferratum
__label__4 ,godt konceptdesværre kan jeg ikke give 5 stjerner pga. omkostningerne og de høje renter når man bruger af kontoen.
__label__5 ,fantastisk i skal prøver den her :)
__label__5 ,et godt sted at lån penge og de kommer hurtig ind i bankenvis man få lån hos dem
__label__5 ,der er ik så meget at sigebum bum så stod pengene på kontoen næste dag
__label__5 ,det er dejligt let og så skønt at måtte låne penge hos jer 
__label__5 ,ingen problemer og låne et mindre beløb
__label__5 ,fantastisk service og overskueligt om hvad man skal forholde sig til i forhold til betaling af lånet.
__label__5 ,fantastisk sød og dygtig kundeservice medarbejer irene... hende vil jeg varmt anbefale med en thumps up 
__label__5 ,godt og hurtigt super
__label__5 ,jeg er så taknemmelig over jeg må lån penge af jer det er så dejlige 
__label__5 ,nem og enkel og hurtig svar
__label__4 ,hurtig og nem.. virker
__label__5 ,hurtig og effektiv besvarelse på forespørgsel
__label__1 ,lån aldrig her. min mand optog et mindre lån herdelader det så stå som en hæftelse i vores faste ejendom. det vidste gan ikkeda vi vil lægge lån omskylder han dem sølle 5000men det blokerer for vores låneomlægning. vi betaler pengenemen de fjerner ikke hæftelsenså på trods af betalt gældblokere de forat vi kan omlægge lån.update.som i kan sehar ferratum nu svaret. min mand har hele ugen ringet på skift til ferratum og deres inkassofirma mortang advokaterne.uanset hvem han får fat isiger de vareat det er de andre vi skal have fat imen faktum erat det ferratumder står til at have tinglyst en hæftelse på vores husnår vi tjekker tinglysningen.
__label__5 ,hurtig og ligetil at bruge
__label__5 ,hurtigt og smertefrit og pengene på kontoen indenfor få timerselvom det var weekend.
__label__5 ,det var hurtigt
__label__4 ,meget forståelig sideklar besked er bare tilfreds
__label__5 ,nemt at gå til
__label__5 ,super.. intet mindre
__label__5 ,hurtig og behagelig betjeninglever fuldt op til det de lover
__label__4 ,langsommer end de reklamer med eller aldeles udmærket service fik hvad jeg bad om
__label__5 ,det gik fint og hurtigt
__label__5 ,god oplevelse. kan stærkt anbefales.
__label__5 ,fremragende
__label__5 ,super god og hurtig tjeneste
__label__5 ,god service og hurtig
__label__5 ,er fuldt ud til freds med mit valg hilsen pia
__label__5 ,meget hurtig og tålmodig og uanet høflig. 5 stjerner til jer
__label__5 ,hurtigt nemt og de ringede for at byde mig velkommen hos dem dagen efter oprettelsegod kunde service.
__label__5 ,hurtigt og nemt dejligt
__label__5 ,det var rigtig god service. jeg fik lånet på 5 min.
__label__5 ,super nemt og meget lige til. hurtigt responsfantastisk!
__label__5 ,super top!god service og hurtige
__label__5 ,perfekt og hurtigt udbetaling
__label__5 ,meget tilfreds og kan godt anbefale det til de andre :)
__label__5 ,super god oplevelse hos jer alt er gået hurtigt tak for det
__label__5 ,jeg er meget tilfreds med jeres service 
__label__5 ,dejligt med hurtig service og god kvalitet support. bedst ever.<3 big love
__label__5 ,kanon appnemt og hurtigt.
__label__5 ,hurtlg beskedfair behandling
__label__4 ,jeg fik næsten den ønskede beløb som ny kunde. hurtig behandling af ansøgningen.
__label__5 ,de er hurtig at overføre pengene til mig så er meget tilfreds med dem 
__label__5 ,jeg vil varmt anbefale jer til andre for jeg fik virkeligt en god behandling mvh fra lindy sode
__label__5 ,jeg kan kun varm anbefale jer til andre og takker samtidig for hjælpen i må have en god dag og god weekend 
__label__5 ,superbdet var kvik og nemt
__label__5 ,god behandling
__label__4 ,hurtigt svar
__label__5 ,hurtigt og nemt ikke så mange dikkedarer.
__label__5 ,hurtig behandling af låneansøgningen. hurtig udbetaling. det er bare helt ok
__label__5 ,hurtigt og nemt. kan anbefales....
__label__5 ,meget glad af i kan hjælp mig med den lån.
__label__5 ,kun godt men det er første gang jeg prøver at låne
__label__5 ,jeg fik hurtig svar og pengene var på min nem konto 5 min efter 
__label__5 ,hurtig afklaring - og der ønskede beløb.let og tilgængeligt!
__label__5 ,god hjælp og god sover
__label__5 ,det er virkeligt nemt og hurtigt. god kundeservice
__label__5 ,super nemthelt uden problemer
__label__5 ,dejlig oplevelse og hurtigt til at svar om man er godkendt
__label__5 ,nemt at ansøgehurtig ekspedition.
__label__5 ,7000 fik jeg lånt uden problemer
__label__5 ,jeg er meget tilfreds med det lån jeg fik af dem. og det gik hurtig og uden problemer tak.
__label__5 ,nemthurtigt og trygt.
__label__5 ,letoverskueligt og hurtig ekspedition
__label__5 ,faktisk hurtigt og nemt ..... selv det kan virke lidt underligt går ind og finder alle kontonr man har det er unødvendigt vil jeg mene
__label__5 ,jeg fik en god service der to få minutter for at få mit lån og låne firmaer hvor godt tage arbejde med mig det synes jeg var godt
__label__5 ,hurtig ekspedering og hurtig kontakt til kundecenter venlig ekspedering fremragende.
__label__5 ,hurtigt. perfekt service
__label__5 ,virkelig nemt og hurtigt! fantastisk service
__label__5 ,hurtig og nem ansøgning. hurtigt svar.
__label__5 ,synes personligt at ferratum har gjort det rigtig godt så jeg kan kan få afbetalt nogle penge jeg skylder. men sidder stadig og venter på penge skal gå ind på min konto og håber de kommer idag fra jer ferratum. mvh jimmi jørgensen
__label__1 ,jeg så annoncenvokser familien hurtigere end økonomien men det er jo tydeligt at det er afdrag og renter der vokser !!
__label__5 ,hello er tilfreds med hurtig betjeningmen kunne få kredit udbetalt de samme dag.men det er alså maget fint!mvh.anne
__label__5 ,god og hurtig ..........
__label__5 ,hurtigt og gratis at komme igang. vær obs på høj åop hvis du låner ud over den gratis periode.venlig og god kommunikation og service.
__label__5 ,ok - god og hurtig service.
__label__5 ,meget gennemskueligt site og hurtig ekspedition
__label__5 ,hurtigt service penge på konto dagen efter
__label__5 ,dejligt med nogen som hjælper selvom man kun får kontanthjælp 
__label__4 ,lethurtigt og uden alt muligt mail frem og tilbage
__label__1 ,jeg havde et lån hos ferratum. min financielle situation gik i vaskenog jeg skrev til dem at jeg ikke ville kunne betale min månedlige rate. på daværende tidspunkt var mit udestående med dem på 15.000. jeg anmodede om at blive sendt til inkasso med det sammefor at undgå for mange renter.så tænker man joselvfølgelig kan man da det...... nufem måneder og 9000kr senerefår ferratum endeligt sendt mig til inkasso. så istedet for at skylde 15.000skylder jeg nu 24.000.ferratumi er nogen svin. lige ud sagt. det er simpelthen ikke i orden. det er at udnytte jeres kunderfor maximal profit. det erpå ingen mådeokay.det skal også lige nævnesat jeg efter en månedfik at vide at du skal betale din regningfor at undgå at blive sendt til inkasso. efter anden månedfår jeg en betal det hele indenfor en ugeellers bliver sagen sendt til inkasso. jeg får efter tredje måned en du vil blive sendt til inkasso meddelelse. men hey. træk den da lige to måneder mereså i kan få mest muligt ud af det.jeg kanpå ingen mådeanbefale at bruge ferratumefter jeg har fundet ud af præcis hvordan de får mest muligt profit ud af deres lån.som respons til jeanette : hold dog op med at sige de ikke helt passer. min kredit var på 15.000. jeg har igår modtaget en email fra inkassofirmaet på et beløb af 23746kr. lad være med at prøve på at redde jeres bagdel med det sker automatisk. jeres system er sat op til at dræne flest mulige renter ud af folk. da jeg fik beskeden om betal inden en uge eller sagen bliver overdraget til inkasso gik der over to fulde måneder før det skete.
__label__1 ,har benytte dem et par gangvar klager de var dyre at låne hos.det er over 3 måneder siden at jeg har indfriet mit lån hos dem.jeg har frameldt alt markedsføring både på min profil hos dem.jeg har modtaget flere mails fra firmaet efter jeg har gjort opmærksom på at jeg ikke ønsker modtage noget markedsføring fra firmaet af.men de er pisseligegade så nu har jeg anmeldt til forbrugerombudsmanden
__label__5 ,god service og kontant afregning
__label__5 ,fantastisk mange tak for service.
__label__5 ,super hurtigt lån
__label__5 ,hurtignem og ligetil. hjælper dig hvis du har brug for det.
__label__5 ,super oplevelse ... kan kun anbefale dem
__label__5 ,det gik stærkt med at blive godkendt men en god og tryg oplevelse
__label__4 ,fik en god behandling på telefon da jeg var kørt fast i og udfylde blanketten elektronisk
__label__4 ,nemt og hurtigt når man er kommet i en stam situtation
__label__5 ,jeg er meget tilfreds med hurtigt svar og lån kan varmt anbefale det mange af mine venner og folk jeg snakker med 5 stjerner herfra
__label__5 ,dejligt at låne rentefri den første månder
__label__5 ,det var en fantastisk oplevelse med ferratum
__label__4 ,god men i starten det tog lang tid før man kan komme ind
__label__5 ,det var en fantastisk oplevelse med ferratumsom jeg gerne vil anbefale andre.
__label__5 ,alt gik på 5 min
__label__5 ,hurtig ekspedition og ualmindeligt ukompliceret - kan kun anbefales herfra!!
__label__5 ,super godt ingen problemer
__label__5 ,bedst lån til at vælge
__label__5 ,professioneleffektiv 
__label__5 ,god service hurtigt og nemt
__label__4 ,helt oksuper cool
__label__4 ,ja jeg stod og manglede til møbler og jeg havde hørt de her skulle være gode og med afdrag der er til at over skue og det må jeg sige de er
__label__5 ,hej jeg meget tilfreds med jer mvh jan olsen
__label__4 ,god kunde rådgivning og hurtig udbetaling
__label__4 ,lige tilog dejligt nemt 
__label__5 ,. har ik andet end godt og sige dejligt nemt og ligetil plus god kundeservice.
__label__5 ,flot jeg har fået penge
__label__5 ,det nemmeste og mest troværdige låneselskab. jeg nåede dårligt og udfylde ansøgning så stof pengene på min konto .
__label__5 ,god og hurtig service.
__label__5 ,ualmindelig god kundeservice!
__label__5 ,hurtigt og nemt! god service and excellent medarberjder!
__label__5 ,ferratum er en fantastisk dejlig og meget nemt og en overskueligt ansøgningssted at låne penge. og man får en hurtig behandling.
__label__5 ,jeg synes at ferratum
__label__5 ,hurtig og enkel ansøgning.kan kun være tilfreds.
__label__5 ,hurtigtnemt og overskuelig måde at låne på.
__label__5 ,fantastisk. hurtig og god betjening. kan varmt anbefales
__label__5 ,hurtigt og nemthvis man bruger den rigtige browser :)
__label__5 ,det var jelt fantastik meget glade for hurtigt det gikk.
__label__5 ,dejligt godt
__label__4 ,en godt oplevelser
__label__5 ,nemt og ligetil
__label__5 ,hurtigvellykket og effektiv behandling.
__label__1 ,kort og aggressivt rykkerforløb til inkasso (27 + 10 dage)ingen barmhjertighed eller lytten til egens pludselige situation.beløb som udsendes pr. sms svare ikke 100% overens med hvad som står i profilen's ballance.igen svar på klage.
__label__5 ,da jeg havde brug for hjælpvar der søde mennesker på chatten til at hjælpe...
__label__5 ,jeg er meget meger meget happy og tilfred i er de bedste og meget meget hjælpsom mange mage tak for go service
__label__5 ,supper god servies og god info
__label__5 ,fantastisk service og hurtig udbetaling giver ti stejrner
__label__5 ,dejligt at få det udbetalt så hurtigt.. anbefales.
__label__5 ,god oplevelse ..hurtig betjening...er tilfreds!!!!...
__label__5 ,meget imødekommende og gode til at lytte
__label__5 ,det var en rigtig god oplevelse
__label__5 ,gik hurtigtog info på min profil på hjemmesiden er nemt at forstå.
__label__5 ,omgående sagsbehandlingog meget levering af lånetpragtfuldtkan virkeligt anbefales.
__label__5 ,maget gode og nemt
__label__5 ,fed oplevelse hurtig ekspedition love it
__label__5 ,jeg er lidt sur over det tager 45min nu har jeg ventr snart 1 tim
__label__4 ,ok hjemmesidekan ønske flere valg på betaling af kredit
